"행정구역별","성별","경제활동상태별","항목","단위","2015 년",
"태백시","여자","계","지적·자폐성 장애","","113",
"태백시","여자","계","정신적 질환 등 정신적제약","","217",
"태백시","여자","일하였음","15세 이상 인구-계","","8118",
"태백시","여자","일하였음","제약없음-계","","7760",
"태백시","여자","일하였음","제약있음-계","","358",
"태백시","여자","일하였음","시각장애","","26",
"태백시","여자","일하였음","청각장애","","18",
"태백시","여자","일하였음","언어장애","","8",
"태백시","여자","일하였음","치매","","4",
"태백시","여자","일하였음","뇌졸중(중풍)","","4",
"태백시","여자","일하였음","걷기, 계단 오르기, 들고 운반하기","","306",
"태백시","여자","일하였음","지적·자폐성 장애","","1",
"태백시","여자","일하였음","정신적 질환 등 정신적제약","","27",
"태백시","여자","일하지 않았음","15세 이상 인구-계","","11734",
"태백시","여자","일하지 않았음","제약없음-계","","9012",
"태백시","여자","일하지 않았음","제약있음-계","","2722",
"태백시","여자","일하지 않았음","시각장애","","99",
"태백시","여자","일하지 않았음","청각장애","","243",
"태백시","여자","일하지 않았음","언어장애","","88",
"태백시","여자","일하지 않았음","치매","","243",
"태백시","여자","일하지 않았음","뇌졸중(중풍)","","240",
"태백시","여자","일하지 않았음","걷기, 계단 오르기, 들고 운반하기","","2207",
"태백시","여자","일하지 않았음","지적·자폐성 장애","","112",
"태백시","여자","일하지 않았음","정신적 질환 등 정신적제약","","190",
"속초시","계","계","15세 이상 인구-계","","66996",
"속초시","계","계","제약없음-계","","60266",
"속초시","계","계","제약있음-계","","6730",
"속초시","계","계","시각장애","","455",
"속초시","계","계","청각장애","","676",
"속초시","계","계","언어장애","","409",
"속초시","계","계","치매","","599",
"속초시","계","계","뇌졸중(중풍)","","668",
"속초시","계","계","걷기, 계단 오르기, 들고 운반하기","","5108",
"속초시","계","계","지적·자폐성 장애","","259",
"속초시","계","계","정신적 질환 등 정신적제약","","466",
"속초시","계","일하였음","15세 이상 인구-계","","36850",
"속초시","계","일하였음","제약없음-계","","35804",
"속초시","계","일하였음","제약있음-계","","1046",
"속초시","계","일하였음","시각장애","","116",
"속초시","계","일하였음","청각장애","","138",
"속초시","계","일하였음","언어장애","","34",
"속초시","계","일하였음","치매","","7",
"속초시","계","일하였음","뇌졸중(중풍)","","30",
"속초시","계","일하였음","걷기, 계단 오르기, 들고 운반하기","","732",
"속초시","계","일하였음","지적·자폐성 장애","","26",
"속초시","계","일하였음","정신적 질환 등 정신적제약","","60",
"속초시","계","일하지 않았음","15세 이상 인구-계","","30146",
"속초시","계","일하지 않았음","제약없음-계","","24462",
"속초시","계","일하지 않았음","제약있음-계","","5684",
"속초시","계","일하지 않았음","시각장애","","339",
"속초시","계","일하지 않았음","청각장애","","538",
"속초시","계","일하지 않았음","언어장애","","375",
"속초시","계","일하지 않았음","치매","","592",
"속초시","계","일하지 않았음","뇌졸중(중풍)","","638",
"속초시","계","일하지 않았음","걷기, 계단 오르기, 들고 운반하기","","4376",
"속초시","계","일하지 않았음","지적·자폐성 장애","","233",
"속초시","계","일하지 않았음","정신적 질환 등 정신적제약","","406",
"속초시","남자","계","15세 이상 인구-계","","32135",
"속초시","남자","계","제약없음-계","","29519",
"속초시","남자","계","제약있음-계","","2616",
"속초시","남자","계","시각장애","","206",
"속초시","남자","계","청각장애","","325",
"속초시","남자","계","언어장애","","213",
"속초시","남자","계","치매","","157",
"속초시","남자","계","뇌졸중(중풍)","","336",
"속초시","남자","계","걷기, 계단 오르기, 들고 운반하기","","1788",
"속초시","남자","계","지적·자폐성 장애","","135",
"속초시","남자","계","정신적 질환 등 정신적제약","","215",
"속초시","남자","일하였음","15세 이상 인구-계","","21151",
"속초시","남자","일하였음","제약없음-계","","20587",
"속초시","남자","일하였음","제약있음-계","","564",
"속초시","남자","일하였음","시각장애","","65",
"속초시","남자","일하였음","청각장애","","79",
"속초시","남자","일하였음","언어장애","","27",
"속초시","남자","일하였음","치매","","",
"속초시","남자","일하였음","뇌졸중(중풍)","","20",
"속초시","남자","일하였음","걷기, 계단 오르기, 들고 운반하기","","389",
"속초시","남자","일하였음","지적·자폐성 장애","","23",
"속초시","남자","일하였음","정신적 질환 등 정신적제약","","36",
"속초시","남자","일하지 않았음","15세 이상 인구-계","","10984",
"속초시","남자","일하지 않았음","제약없음-계","","8932",
"속초시","남자","일하지 않았음","제약있음-계","","2052",
"속초시","남자","일하지 않았음","시각장애","","141",
"속초시","남자","일하지 않았음","청각장애","","246",
"속초시","남자","일하지 않았음","언어장애","","186",
"속초시","남자","일하지 않았음","치매","","157",
"속초시","남자","일하지 않았음","뇌졸중(중풍)","","316",
"속초시","남자","일하지 않았음","걷기, 계단 오르기, 들고 운반하기","","1399",
"속초시","남자","일하지 않았음","지적·자폐성 장애","","112",
"속초시","남자","일하지 않았음","정신적 질환 등 정신적제약","","179",
"속초시","여자","계","15세 이상 인구-계","","34861",
"속초시","여자","계","제약없음-계","","30747",
"속초시","여자","계","제약있음-계","","4114",
"속초시","여자","계","시각장애","","249",
"속초시","여자","계","청각장애","","351",
"속초시","여자","계","언어장애","","196",
"속초시","여자","계","치매","","442",
"속초시","여자","계","뇌졸중(중풍)","","332",
"속초시","여자","계","걷기, 계단 오르기, 들고 운반하기","","3320",
"속초시","여자","계","지적·자폐성 장애","","124",
"속초시","여자","계","정신적 질환 등 정신적제약","","251",
"속초시","여자","일하였음","15세 이상 인구-계","","15699",
"속초시","여자","일하였음","제약없음-계","","15217",
"속초시","여자","일하였음","제약있음-계","","482",
"속초시","여자","일하였음","시각장애","","51",
"속초시","여자","일하였음","청각장애","","59",
"속초시","여자","일하였음","언어장애","","7",
"속초시","여자","일하였음","치매","","7",
"속초시","여자","일하였음","뇌졸중(중풍)","","10",
"속초시","여자","일하였음","걷기, 계단 오르기, 들고 운반하기","","343",
"속초시","여자","일하였음","지적·자폐성 장애","","3",
"속초시","여자","일하였음","정신적 질환 등 정신적제약","","24",
"속초시","여자","일하지 않았음","15세 이상 인구-계","","19162",
"속초시","여자","일하지 않았음","제약없음-계","","15530",
"속초시","여자","일하지 않았음","제약있음-계","","3632",
"속초시","여자","일하지 않았음","시각장애","","198",
"속초시","여자","일하지 않았음","청각장애","","292",
"속초시","여자","일하지 않았음","언어장애","","189",
"속초시","여자","일하지 않았음","치매","","435",
"속초시","여자","일하지 않았음","뇌졸중(중풍)","","322",
"속초시","여자","일하지 않았음","걷기, 계단 오르기, 들고 운반하기","","2977",
"속초시","여자","일하지 않았음","지적·자폐성 장애","","121",
"속초시","여자","일하지 않았음","정신적 질환 등 정신적제약","","227",
"삼척시","계","계","15세 이상 인구-계","","60873",
"삼척시","계","계","제약없음-계","","53183",
"삼척시","계","계","제약있음-계","","7690",
"삼척시","계","계","시각장애","","569",
"삼척시","계","계","청각장애","","923",
"삼척시","계","계","언어장애","","348",
"삼척시","계","계","치매","","582",
"삼척시","계","계","뇌졸중(중풍)","","502",
"삼척시","계","계","걷기, 계단 오르기, 들고 운반하기","","6010",
"삼척시","계","계","지적·자폐성 장애","","332",
"삼척시","계","계","정신적 질환 등 정신적제약","","576",
"삼척시","계","일하였음","15세 이상 인구-계","","30980",
"삼척시","계","일하였음","제약없음-계","","29533",
"삼척시","계","일하였음","제약있음-계","","1447",
"삼척시","계","일하였음","시각장애","","115",
"삼척시","계","일하였음","청각장애","","152",
"삼척시","계","일하였음","언어장애","","62",
"삼척시","계","일하였음","치매","","23",
"삼척시","계","일하였음","뇌졸중(중풍)","","57",
"삼척시","계","일하였음","걷기, 계단 오르기, 들고 운반하기","","1152",
"삼척시","계","일하였음","지적·자폐성 장애","","35",
"삼척시","계","일하였음","정신적 질환 등 정신적제약","","37",
